Voltage U1	Corriente IA
U1/V	IA/nA

9,69	1,00
9,71	1,01
9,74	1,03
9,76	1,01
9,79	1,03
9,81	1,02
9,84	1,06
9,86	1,03
9,89	1,03
9,91	1,03
9,93	1,03
9,96	1,00
9,98	1,02
10,01	0,99
10,03	1,02
10,06	1,01
10,08	1,02
10,10	1,02
10,13	1,03
10,15	1,01
10,18	1,04
10,20	1,02
10,23	1,04
10,25	1,03
10,28	1,05
10,30	1,06
10,32	1,07
10,35	1,05
10,37	1,07
10,40	1,06
10,42	1,08
10,45	1,09
10,47	1,10
10,50	1,10
10,52	1,11
10,54	1,10
10,57	1,12
10,59	1,13
10,62	1,11
10,64	1,13
10,67	1,14
10,69	1,15
10,72	1,18
10,74	1,17
10,76	1,17
10,79	1,18
10,81	1,18
10,84	1,20
10,86	1,21
10,89	1,21
10,91	1,23
10,94	1,25
10,96	1,25
10,98	1,28
11,01	1,27
11,03	1,29
11,06	1,29
11,08	1,29
11,11	1,30
11,13	1,31
11,15	1,30
11,18	1,35
11,20	1,34
11,23	1,37
11,25	1,37
11,28	1,39
11,30	1,42
11,33	1,45
11,35	1,42
11,37	1,46
11,40	1,45
11,42	1,49
11,45	1,49
11,47	1,50
11,50	1,51
11,52	1,53
11,55	1,52
11,57	1,56
11,59	1,56
11,62	1,59
11,64	1,62
11,67	1,64
11,69	1,64
11,72	1,68
11,74	1,68
11,77	1,70
11,79	1,70
11,81	1,71
11,84	1,72
11,86	1,74
11,89	1,74
11,91	1,80
11,94	1,81
11,96	1,84
11,99	1,84
12,01	1,85
12,03	1,87
12,06	1,89
12,08	1,87
12,11	1,89
12,13	1,88
12,16	1,90
12,18	1,90
12,21	1,91
12,23	1,93
12,25	1,95
12,28	1,94
12,30	1,98
12,33	1,98
12,35	1,99
12,38	2,03
12,40	2,04
12,42	2,05
12,45	2,07
12,47	2,07
12,50	2,09
12,52	2,11
12,55	2,08
12,57	2,09
12,60	2,09
12,62	2,09
12,64	2,11
12,67	2,12
12,69	2,10
12,72	2,11
12,74	2,10
12,77	2,13
12,79	2,12
12,82	2,12
12,84	2,11
12,86	2,12
12,89	2,11
12,91	2,12
12,94	2,08
12,96	2,10
12,99	2,08
13,01	2,08
13,04	2,08
13,06	2,09
13,08	2,08
13,11	2,13
13,13	2,11
13,16	2,13
13,18	2,11
13,21	2,12
13,23	2,09
13,26	2,10
13,28	2,05
13,30	2,06
13,33	2,02
13,35	2,03
13,38	2,03
13,40	2,04
13,43	2,02
13,45	2,04
13,47	2,02
13,50	2,06
13,52	2,04
13,55	2,03
13,57	2,02
13,60	2,00
13,62	1,98
13,65	1,99
13,67	1,95
13,69	1,95
13,72	1,93
13,74	1,92
13,77	1,93
13,79	1,94
13,82	1,93
13,84	1,94
13,87	1,92
13,89	1,93
13,91	1,92
13,94	1,91
13,96	1,91
13,99	1,90
14,01	1,89
14,04	1,90
14,06	1,89
14,09	1,89
14,11	1,90
14,13	1,88
14,16	1,88
14,18	1,87
14,21	1,86
14,23	1,88
14,26	1,88
14,28	1,85
14,31	1,87
14,33	1,84
14,35	1,85
14,38	1,84
14,40	1,84
14,43	1,83
14,45	1,84
14,48	1,82
14,50	1,86
14,52	1,84
14,55	1,85
14,57	1,86
14,60	1,88
14,62	1,87
14,65	1,89
14,67	1,88
14,70	1,90
14,72	1,89
14,74	1,89
14,77	1,89
14,79	1,90
14,82	1,89
14,84	1,92
14,87	1,91
14,89	1,94
14,92	1,94
14,94	1,96
14,96	1,99
14,99	2,02
15,01	2,01
15,04	2,03
15,06	2,03
15,09	2,05
15,11	2,05
15,14	2,06
15,16	2,05
15,18	2,08
15,21	2,09
15,23	2,14
15,26	2,14
15,28	2,17
15,31	2,21
15,33	2,24
15,36	2,26
15,38	2,28
15,40	2,27
15,43	2,29
15,45	2,31
15,48	2,31
15,50	2,34
15,53	2,35
15,55	2,36
15,57	2,40
15,60	2,44
15,62	2,49
15,65	2,49
15,67	2,49
15,70	2,56
15,72	2,59
15,75	2,62
15,77	2,64
15,79	2,64
15,82	2,69
15,84	2,73
15,87	2,73
15,89	2,77
15,92	2,79
15,94	2,83
15,97	2,88
15,99	2,94
16,01	2,97
16,04	3,03
16,06	3,06
16,09	3,12
16,11	3,15
16,14	3,18
16,16	3,19
16,19	3,25
16,21	3,28
16,23	3,33
16,26	3,35
16,28	3,40
16,31	3,46
16,33	3,52
16,36	3,55
16,38	3,60
16,41	3,62
16,43	3,70
16,45	3,73
16,48	3,77
16,50	3,80
16,53	3,83
16,55	3,86
16,58	3,92
16,60	3,94
16,63	4,00
16,65	4,03
16,67	4,09
16,70	4,14
16,72	4,19
16,75	4,20
16,77	4,27
16,80	4,28
16,82	4,33
16,84	4,35
16,87	4,40
16,89	4,42
16,92	4,47
16,94	4,47
16,97	4,53
16,99	4,54
17,02	4,58
17,04	4,59
17,06	4,62
17,09	4,63
17,11	4,66
17,14	4,66
17,16	4,72
17,19	4,73
17,21	4,74
17,24	4,75
17,26	4,75
17,28	4,76
17,31	4,75
17,33	4,70
17,36	4,71
17,38	4,69
17,41	4,68
17,43	4,69
17,46	4,69
17,48	4,70
17,50	4,71
17,53	4,68
17,55	4,67
17,58	4,67
17,60	4,62
17,63	4,60
17,65	4,57
17,68	4,54
17,70	4,52
17,72	4,49
17,75	4,46
17,77	4,47
17,80	4,43
17,82	4,41
17,85	4,38
17,87	4,36
17,89	4,34
17,92	4,31
17,94	4,25
17,97	4,23
17,99	4,16
18,02	4,14
18,04	4,09
18,07	4,04
18,09	3,99
18,11	3,96
18,14	3,90
18,16	3,91
18,19	3,85
18,21	3,84
18,24	3,80
18,26	3,78
18,29	3,74
18,31	3,72
18,33	3,66
18,36	3,64
18,38	3,58
18,41	3,56
18,43	3,52
18,46	3,48
18,48	3,44
18,51	3,42
18,53	3,38
18,55	3,37
18,58	3,33
18,60	3,31
18,63	3,31
18,65	3,27
18,68	3,24
18,70	3,24
18,73	3,21
18,75	3,19
18,77	3,15
18,80	3,11
18,82	3,10
18,85	3,07
18,87	3,05
18,90	3,03
18,92	3,02
18,94	3,02
18,97	3,02
18,99	3,03
19,02	3,04
19,04	3,02
19,07	2,99
19,09	2,97
19,12	2,96
19,14	2,93
19,16	2,93
19,19	2,90
19,21	2,91
19,24	2,91
19,26	2,93
19,29	2,93
19,31	2,95
19,34	2,94
19,36	2,98
19,38	2,98
19,41	2,99
19,43	2,99
19,46	3,01
19,48	3,01
19,51	3,03
19,53	3,01
19,56	3,05
19,58	3,04
19,60	3,06
19,63	3,08
19,65	3,10
19,68	3,11
19,70	3,15
19,73	3,16
19,75	3,21
19,78	3,23
19,80	3,27
19,82	3,29
19,85	3,32
19,87	3,34
19,90	3,40
19,92	3,41
19,95	3,45
19,97	3,47
19,99	3,52
20,02	3,55
20,04	3,60
20,07	3,61
20,09	3,69
20,12	3,71
20,14	3,76
20,17	3,81
20,19	3,85
20,21	3,89
20,24	3,94
20,26	3,96
20,29	4,05
20,31	4,06
20,34	4,12
20,36	4,17
20,39	4,23
20,41	4,28
20,43	4,36
20,46	4,38
20,48	4,48
20,51	4,54
20,53	4,59
20,56	4,65
20,58	4,72
20,61	4,76
20,63	4,83
20,65	4,86
20,68	4,94
20,70	5,01
20,73	5,09
20,75	5,16
20,78	5,24
20,80	5,32
20,83	5,42
20,85	5,49
20,87	5,55
20,90	5,60
20,92	5,66
20,95	5,74
20,97	5,80
21,00	5,88
21,02	5,94
21,05	6,01
21,07	6,10
21,09	6,21
21,12	6,30
21,14	6,39
21,17	6,47
21,19	6,57
21,22	6,68
21,24	6,77
21,26	6,83
21,29	6,91
21,31	6,98
21,34	7,07
21,36	7,16
21,39	7,24
21,41	7,32
21,44	7,43
21,46	7,51
21,48	7,60
21,51	7,68
21,53	7,76
21,56	7,84
21,58	7,91
21,61	7,97
21,63	8,06
21,66	8,11
21,68	8,17
21,70	8,21
21,73	8,29
21,75	8,35
21,78	8,40
21,80	8,44
21,83	8,51
21,85	8,56
21,88	8,60
21,90	8,61
21,92	8,67
21,95	8,70
21,97	8,73
22,00	8,71
22,02	8,73
22,05	8,73
22,07	8,76
22,10	8,76
22,12	8,75
22,14	8,74
22,17	8,74
22,19	8,72
22,22	8,70
22,24	8,67
22,27	8,63
22,29	8,59
22,31	8,54
22,34	8,51
22,36	8,47
22,39	8,42
22,41	8,35
22,44	8,28
22,46	8,22
22,49	8,17
22,51	8,07
22,53	8,00
22,56	7,94
22,58	7,87
22,61	7,78
22,63	7,72
22,66	7,63
22,68	7,58
22,71	7,49
22,73	7,40
22,75	7,30
22,78	7,24
22,80	7,12
22,83	7,06
22,85	6,95
22,88	6,87
22,90	6,76
22,93	6,69
22,95	6,59
22,97	6,53
23,00	6,41
23,02	6,35
23,05	6,23
23,07	6,16
23,10	6,06
23,12	5,99
23,15	5,88
23,17	5,81
23,19	5,71
23,22	5,66
23,24	5,54
23,27	5,48
23,29	5,40
23,32	5,34
23,34	5,26
23,36	5,20
23,39	5,13
23,41	5,10
23,44	5,05
23,46	5,00
23,49	4,95
23,51	4,91
23,54	4,84
23,56	4,82
23,58	4,76
23,61	4,73
23,63	4,67
23,66	4,62
23,68	4,60
23,71	4,58
23,73	4,53
23,76	4,52
23,78	4,48
23,80	4,46
23,83	4,44
23,85	4,42
23,88	4,41
23,90	4,40
23,93	4,38
23,95	4,38
23,98	4,35
24,00	4,35
24,02	4,37
24,05	4,36
24,07	4,37
24,10	4,37
24,12	4,37
24,15	4,39
24,17	4,41
24,20	4,39
24,22	4,42
24,24	4,42
24,27	4,45
24,29	4,48
24,32	4,54
24,34	4,57
24,37	4,63
24,39	4,65
24,42	4,70
24,44	4,75
24,46	4,80
24,49	4,82
24,51	4,86
24,54	4,89
24,56	4,96
24,59	4,99
24,61	5,05
24,63	5,08
24,66	5,15
24,68	5,22
24,71	5,28
24,73	5,32
24,76	5,41
24,78	5,46
24,81	5,53
24,83	5,58
24,85	5,64
24,88	5,71
24,90	5,80
24,93	5,85
24,95	5,95
24,98	6,02
25,00	6,11
25,03	6,21
25,05	6,31
25,07	6,38
25,10	6,46
25,12	6,52
25,15	6,63
25,17	6,70
25,20	6,78
25,22	6,85
25,25	6,96
25,27	7,05
25,29	7,17
25,32	7,26
25,34	7,38
25,37	7,45
25,39	7,55
25,42	7,65
25,44	7,75
25,47	7,82
25,49	7,94
25,51	8,02
25,54	8,14
25,56	8,26
25,59	8,38
25,61	8,50
25,64	8,63
25,66	8,73
25,68	8,87
25,71	8,99
25,73	9,11
25,76	9,26
25,78	9,36
25,81	9,48
25,83	9,59
25,86	9,69
25,88	9,80
25,90	9,92
25,93	9,99
25,95	10,13
25,98	10,23
26,00	10,38
26,03	10,52
26,05	10,67
26,08	10,79
26,10	10,95
26,12	11,06
26,15	11,21
26,17	11,32
26,20	11,44
26,22	11,57
26,25	11,69
26,27	11,80
26,30	11,94
26,32	12,06
26,34	12,20
26,37	12,33
26,39	12,43
26,42	12,55
26,44	12,67
26,47	12,75
26,49	12,88
26,52	12,98
26,54	13,07
26,56	13,16
26,59	13,24
26,61	13,34
26,64	13,44
26,66	13,48
26,69	13,57
26,71	13,60
26,73	13,69
26,76	13,73
26,78	13,77
26,81	13,80
26,83	13,85
26,86	13,85
26,88	13,89
26,91	13,88
26,93	13,89
26,95	13,90
26,98	13,89
27,00	13,87
27,03	13,85
27,05	13,81
27,08	13,77
27,10	13,74
27,13	13,66
27,15	13,60
27,17	13,52
27,20	13,45
27,22	13,39
27,25	13,32
27,27	13,22
27,30	13,13
27,32	13,04
27,35	12,95
27,37	12,83
27,39	12,70
27,42	12,55
27,44	12,42
27,47	12,27
27,49	12,13
27,52	11,98
27,54	11,86
27,57	11,70
27,59	11,59
27,61	11,45
27,64	11,32
27,66	11,15
27,69	11,04
27,71	10,86
27,74	10,72
27,76	10,53
27,78	10,37
27,81	10,19
27,83	10,05
27,86	9,86
27,88	9,74
27,91	9,58
27,93	9,47
27,96	9,33
27,98	9,22
28,00	9,07
28,03	8,93
28,05	8,76
28,08	8,66
28,10	8,49
28,13	8,36
28,15	8,20
28,18	8,08
28,20	7,93
28,22	7,85
28,25	7,72
28,27	7,66
28,30	7,53
28,32	7,45
28,35	7,37
28,37	7,30
28,40	7,20
28,42	7,14
28,44	7,03
28,47	6,98
28,49	6,91
28,52	6,86
28,54	6,80
28,57	6,75
28,59	6,66
28,62	6,64
28,64	6,60
28,66	6,57
28,69	6,54
28,71	6,50
28,74	6,47
28,76	6,48
28,79	6,46
28,81	6,47
28,84	6,47
28,86	6,47
28,88	6,48
28,91	6,46
28,93	6,46
28,96	6,48
28,98	6,47
29,01	6,49
29,03	6,50
29,05	6,51
29,08	6,57
29,10	6,61
29,13	6,65
29,15	6,70
29,18	6,73
29,20	6,78
29,23	6,85
29,25	6,89
29,27	6,95
29,30	6,98
29,32	7,02
29,35	7,10
29,37	7,17
29,40	7,22
29,42	7,31
29,45	7,37
29,47	7,47
29,49	7,57
29,52	7,65
29,54	7,77
29,57	7,88
29,59	7,96
29,62	8,06
29,64	8,12
29,67	8,21
29,69	8,30
29,71	8,38
29,74	8,46
29,76	8,55
29,79	8,65
29,81	8,80
29,84	8,92
29,86	9,05
29,89	9,19
29,91	9,33
29,93	9,45
29,96	9,59
29,98	9,69
30,01	9,82
30,03	9,91
30,06	10,01
30,08	10,14
30,10	10,27
30,13	10,40
30,15	10,56
30,18	10,68
30,20	10,87
30,23	11,00
30,25	11,15
30,28	11,33
30,30	11,46
30,32	11,57
30,35	11,73
30,37	11,82
30,40	11,97
30,42	12,10
30,45	12,22
30,47	12,37
30,50	12,56
30,52	12,71
30,54	12,91
30,57	13,07
30,59	13,26
30,62	13,47
30,64	13,66
30,67	13,82
30,69	13,98
30,72	14,14
30,74	14,29
30,76	14,47
30,79	14,61
30,81	14,79
30,84	14,96
30,86	15,16
30,89	15,37
30,91	15,56
30,94	15,73
30,96	15,92
30,98	16,09
31,01	16,30
31,03	16,45
31,06	16,61
31,08	16,78
31,11	16,92
31,13	17,08
31,15	17,24
31,18	17,40
31,20	17,59
31,23	17,75
31,25	17,93
31,28	18,14
31,30	18,30
31,33	18,46
31,35	18,61
31,37	18,75
31,40	18,91
31,42	19,04
31,45	19,16
31,47	19,28
31,50	19,40
31,52	19,51
31,55	19,65
31,57	19,74
31,59	19,85
31,62	19,93
31,64	20,03
31,67	20,11
31,69	20,15
31,72	20,18
31,74	20,26
31,77	20,28
31,79	20,30
31,81	20,31
31,84	20,28
31,86	20,29
31,89	20,29
31,91	20,24
31,94	20,21
31,96	20,16
31,99	20,08
32,01	20,06
32,03	19,98
32,06	19,92
32,08	19,86
32,11	19,76
32,13	19,68
32,16	19,61
32,18	19,47
32,20	19,37
32,23	19,21
32,25	19,07
32,28	18,93
32,30	18,75
32,33	18,57
32,35	18,43
32,38	18,23
32,40	18,10
32,42	17,92
32,45	17,77
32,47	17,64
32,50	17,48
32,52	17,25
32,55	17,09
32,57	16,81
32,60	16,60
32,62	16,36
32,64	16,13
32,67	15,88
32,69	15,66
32,72	15,41
32,74	15,27
32,77	15,04
32,79	14,87
32,82	14,64
32,84	14,47
32,86	14,28
32,89	14,11
32,91	13,86
32,94	13,67
32,96	13,43
32,99	13,24
33,01	13,01
33,04	12,81
33,06	12,57
33,08	12,39
33,11	12,20
33,13	12,06
33,16	11,89
33,18	11,75
33,21	11,62
33,23	11,51
33,26	11,38
33,28	11,26
33,30	11,10
33,33	10,97
33,35	10,83
33,38	10,72
33,40	10,61
33,43	10,50
33,45	10,41
33,47	10,34
33,50	10,26
33,52	10,20
33,55	10,12
33,57	10,06
33,60	10,01
33,62	9,95
33,65	9,88
33,67	9,83
33,69	9,81
33,72	9,80
33,74	9,78
33,77	9,73
33,79	9,73
33,82	9,73
33,84	9,74
33,87	9,74
33,89	9,76
33,91	9,75
33,94	9,81
33,96	9,82
33,99	9,86
34,01	9,91
34,04	9,95
34,06	9,98
34,09	10,04
34,11	10,09
34,13	10,17
34,16	10,20
34,18	10,26
34,21	10,33
34,23	10,40
34,26	10,48
34,28	10,58
34,31	10,65
34,33	10,78
34,35	10,88
34,38	10,98
34,40	11,10
34,43	11,21
34,45	11,31
34,48	11,45
34,50	11,53
34,52	11,64
34,55	11,74
34,57	11,86
34,60	11,98
34,62	12,12
34,65	12,23
34,67	12,41
34,70	12,55
34,72	12,72
34,74	12,89
34,77	13,07
34,79	13,22
34,82	13,39
34,84	13,53
34,87	13,72
34,89	13,85
34,92	14,01
34,94	14,16
34,96	14,33
34,99	14,47
35,01	14,66
35,04	14,83
35,06	15,05
35,09	15,23
35,11	15,43
35,14	15,62
35,16	15,84
35,18	15,98
35,21	16,17
35,23	16,30
35,26	16,50
35,28	16,68
35,31	16,85
35,33	17,03
35,36	17,26
35,38	17,44
35,40	17,70
35,43	17,89
35,45	18,10
35,48	18,33
35,50	18,54
35,53	18,79
35,55	19,00
35,57	19,18
35,60	19,37
35,62	19,55
35,65	19,75
35,67	19,98
35,70	20,17
35,72	20,40
35,75	20,64
35,77	20,88
35,79	21,13
35,82	21,37
35,84	21,56
35,87	21,79
35,89	21,97
35,92	22,18
35,94	22,41
35,97	22,59
35,99	22,80
36,01	23,02
36,04	23,23
36,06	23,49
36,09	23,72
36,11	23,94
36,14	24,19
36,16	24,41
36,19	24,63
36,21	24,84
36,23	25,00
36,26	25,17
36,28	25,34
36,31	25,51
36,33	25,68
36,36	25,82
36,38	25,96
36,41	26,15
36,43	26,31
36,45	26,45
36,48	26,57
36,50	26,71
36,53	26,84
36,55	26,95
36,58	27,05
36,60	27,14
36,62	27,22
36,65	27,32
36,67	27,36
36,70	27,42
36,72	27,46
36,75	27,47
36,77	27,51
36,80	27,55
36,82	27,55
36,84	27,55
36,87	27,53
36,89	27,52
36,92	27,48
36,94	27,42
36,97	27,35
36,99	27,27
37,02	27,20
37,04	27,12
37,06	27,03
37,09	26,92
37,11	26,84
37,14	26,74
37,16	26,62
37,19	26,47
37,21	26,33
37,24	26,12
37,26	25,99
37,28	25,80
37,31	25,62
37,33	25,45
