Voltage U1	Corriente IA
U1/V	IA/nA

9,69	0,99
9,71	0,98
9,74	0,99
9,76	0,99
9,79	0,97
9,81	0,97
9,84	0,96
9,86	0,96
9,89	0,98
9,91	0,98
9,93	0,98
9,96	0,99
9,98	0,99
10,01	1,01
10,03	1,01
10,06	1,00
10,08	1,02
10,10	1,01
10,13	1,01
10,15	1,01
10,18	1,01
10,20	1,01
10,23	1,02
10,25	1,00
10,28	1,03
10,30	1,02
10,32	1,02
10,35	1,04
10,37	1,05
10,40	1,03
10,42	1,05
10,45	1,02
10,47	1,04
10,50	1,03
10,52	1,04
10,54	1,04
10,57	1,05
10,59	1,04
10,62	1,08
10,64	1,06
10,67	1,08
10,69	1,08
10,72	1,09
10,74	1,09
10,76	1,10
10,79	1,08
10,81	1,11
10,84	1,10
10,86	1,10
10,89	1,11
10,91	1,12
10,94	1,10
10,96	1,11
10,98	1,11
11,01	1,14
11,03	1,14
11,06	1,14
11,08	1,15
11,11	1,16
11,13	1,17
11,15	1,19
11,18	1,18
11,20	1,20
11,23	1,19
11,25	1,20
11,28	1,21
11,30	1,20
11,33	1,21
11,35	1,22
11,37	1,23
11,40	1,24
11,42	1,27
11,45	1,27
11,47	1,31
11,50	1,32
11,52	1,31
11,55	1,32
11,57	1,33
11,59	1,32
11,62	1,36
11,64	1,36
11,67	1,38
11,69	1,39
11,72	1,41
11,74	1,42
11,77	1,44
11,79	1,42
11,81	1,44
11,84	1,42
11,86	1,45
11,89	1,46
11,91	1,47
11,94	1,46
11,96	1,48
11,99	1,47
12,01	1,51
12,03	1,48
12,06	1,50
12,08	1,51
12,11	1,54
12,13	1,53
12,16	1,56
12,18	1,54
12,21	1,58
12,23	1,57
12,25	1,59
12,28	1,58
12,30	1,60
12,33	1,59
12,35	1,64
12,38	1,62
12,40	1,64
12,42	1,63
12,45	1,64
12,47	1,65
12,50	1,66
12,52	1,63
12,55	1,66
12,57	1,65
12,60	1,67
12,62	1,67
12,64	1,67
12,67	1,67
12,69	1,67
12,72	1,66
12,74	1,67
12,77	1,64
12,79	1,64
12,82	1,66
12,84	1,66
12,86	1,66
12,89	1,67
12,91	1,65
12,94	1,68
12,96	1,68
12,99	1,67
