Voltage U1	Corriente IA
U1/V	IA/nA

7,00	0,22
7,03	0,22
7,05	0,25
7,08	0,24
7,10	0,23
7,13	0,23
7,15	0,22
7,17	0,22
7,20	0,23
7,22	0,23
7,25	0,25
7,27	0,24
7,30	0,25
7,32	0,26
7,35	0,26
7,37	0,25
7,39	0,27
7,42	0,27
7,44	0,29
7,47	0,30
7,49	0,31
7,52	0,32
7,54	0,33
7,57	0,31
7,59	0,32
7,61	0,31
7,64	0,30
7,66	0,32
7,69	0,33
7,71	0,33
7,74	0,34
7,76	0,34
7,78	0,36
7,81	0,37
7,83	0,35
7,86	0,36
7,88	0,35
7,91	0,36
7,93	0,37
7,96	0,37
7,98	0,37
8,00	0,37
8,03	0,38
8,05	0,40
8,08	0,39
8,10	0,39
8,13	0,41
8,15	0,42
8,18	0,42
8,20	0,43
8,22	0,43
8,25	0,44
8,27	0,45
8,30	0,44
8,32	0,44
8,35	0,43
8,37	0,43
8,40	0,46
8,42	0,47
8,44	0,47
8,47	0,48
8,49	0,49
8,52	0,50
8,54	0,51
8,57	0,49
8,59	0,50
8,62	0,49
8,64	0,49
8,66	0,49
8,69	0,49
8,71	0,50
8,74	0,50
8,76	0,49
8,79	0,50
8,81	0,50
8,84	0,51
8,86	0,54
8,88	0,54
8,91	0,54
8,93	0,55
8,96	0,55
8,98	0,56
9,01	0,56
9,03	0,54
9,05	0,55
9,08	0,54
9,10	0,54
9,13	0,57
9,15	0,56
9,18	0,57
9,20	0,57
9,23	0,56
9,25	0,58
9,27	0,57
9,30	0,56
9,32	0,56
9,35	0,55
9,37	0,55
9,40	0,56
9,42	0,55
9,45	0,57
9,47	0,56
9,49	0,57
9,52	0,58
9,54	0,60
9,57	0,59
9,59	0,63
9,62	0,62
9,64	0,64
9,67	0,64
9,69	0,66
9,71	0,65
9,74	0,66
9,76	0,62
9,79	0,63
9,81	0,62
9,84	0,63
9,86	0,63
9,89	0,63
9,91	0,64
9,93	0,65
9,96	0,64
9,98	0,68
10,01	0,66
10,03	0,66
10,06	0,67
10,08	0,66
10,10	0,66
10,13	0,67
10,15	0,66
10,18	0,67
10,20	0,65
10,23	0,65
10,25	0,67
10,28	0,68
10,30	0,68
10,32	0,71
10,35	0,70
10,37	0,72
10,40	0,72
10,42	0,72
10,45	0,71
10,47	0,73
10,50	0,70
10,52	0,73
10,54	0,72
10,57	0,73
10,59	0,74
10,62	0,75
10,64	0,75
10,67	0,76
10,69	0,75
10,72	0,78
10,74	0,80
10,76	0,80
10,79	0,80
10,81	0,80
10,84	0,82
10,86	0,83
10,89	0,83
10,91	0,84
10,94	0,84
10,96	0,85
10,98	0,89
11,01	0,90
11,03	0,90
11,06	0,93
11,08	0,94
11,11	0,95
11,13	0,97
11,15	0,97
11,18	0,99
11,20	0,99
11,23	0,98
11,25	1,00
11,28	1,01
11,30	1,01
11,33	1,03
11,35	1,04
11,37	1,06
11,40	1,08
11,42	1,10
11,45	1,13
11,47	1,14
11,50	1,16
11,52	1,17
11,55	1,17
11,57	1,18
11,59	1,19
11,62	1,19
11,64	1,20
11,67	1,21
11,69	1,22
11,72	1,25
11,74	1,27
11,77	1,29
11,79	1,33
11,81	1,35
11,84	1,37
11,86	1,39
11,89	1,40
11,91	1,41
11,94	1,42
11,96	1,42
11,99	1,44
12,01	1,43
12,03	1,45
12,06	1,47
12,08	1,49
12,11	1,51
12,13	1,53
12,16	1,54
12,18	1,58
12,21	1,59
12,23	1,59
12,25	1,60
12,28	1,60
12,30	1,59
12,33	1,60
12,35	1,59
12,38	1,62
12,40	1,63
12,42	1,63
12,45	1,65
12,47	1,67
12,50	1,67
12,52	1,70
12,55	1,69
12,57	1,70
12,60	1,71
12,62	1,71
12,64	1,72
12,67	1,73
12,69	1,71
12,72	1,73
12,74	1,73
12,77	1,75
12,79	1,76
12,82	1,77
12,84	1,77
12,86	1,78
12,89	1,76
12,91	1,80
12,94	1,79
12,96	1,79
12,99	1,78
13,01	1,76
13,04	1,76
13,06	1,77
13,08	1,74
13,11	1,75
13,13	1,74
13,16	1,74
13,18	1,75
13,21	1,75
13,23	1,74
13,26	1,75
13,28	1,73
13,30	1,75
13,33	1,75
13,35	1,75
13,38	1,74
13,40	1,73
13,43	1,72
13,45	1,74
13,47	1,69
13,50	1,70
13,52	1,69
13,55	1,69
13,57	1,69
13,60	1,70
13,62	1,68
13,65	1,73
13,67	1,70
13,69	1,71
13,72	1,69
13,74	1,67
13,77	1,66
13,79	1,64
13,82	1,61
13,84	1,61
13,87	1,59
13,89	1,59
13,91	1,61
13,94	1,60
13,96	1,60
13,99	1,60
14,01	1,59
14,04	1,59
14,06	1,59
14,09	1,58
14,11	1,59
14,13	1,58
14,16	1,56
14,18	1,58
14,21	1,57
14,23	1,56
14,26	1,56
